interested_course_id,professor,semester,year
3134,"TLATLI, T",fall,2008
3134,"SANYAL, D",fall,2007
3135,"TLATLI, T",spring,2018
3135,"SANYAL, D",fall,2012
3136,"SANYAL, D",spring,2019
3137,"TLATLI, T",fall,2013
3137,"BRITTO, K",spring,2010
3137,"BRITTO, K",spring,2009
3143,"MCLAUGHLIN, M",fall,2017
3143,"MCLAUGHLIN, M",fall,2015
3143,"MCLAUGHLIN, M",fall,2013
3146,"MCLAUGHLIN, M",fall,2019
3147,"KERN, R",spring,2018
3147,"MCLAUGHLIN, M",spring,2014
3149,"HULT, D",fall,2014
3152,"PAIGE, N",spring,2013
3156,"PAIGE, N",spring,2020
3156,"BLOCKER, D",spring,2018
3156,"BLOCKER, D",spring,2015
3157,"PAIGE, N",fall,2015
3157,"BLOCKER, D",spring,2013
3158,"GUERLAC, S",fall,2016
3158,"GUERLAC, S",fall,2014
3158,"GUERLAC, S",spring,2013
3159,"GUERLAC, S",fall,2015
3160,"BRITTO, K",spring,2020
3160,"BRITTO, K",spring,2018
3161,"SANYAL, D",fall,2018
3161,"SANYAL, D",fall,2016
3161,"SANYAL, D",fall,2014
3163,"YOUNG, D",fall,2017
3164,"YOUNG, D",fall,2019
3165,"GUERLAC, S",spring,2018
3165,"COLON, E",fall,2015
3166,"LUCEY, M",spring,2013
3167,"COLON, E",spring,2019
3170,"LUCEY, M",spring,2016
3170,"LUCEY, M",fall,2015
3170,"LUCEY, M",spring,2014
3170,"LUCEY, M",fall,2013
3177,"WANKET, J",summer,2014
3177,"WANKET, J",summer,2013
3177,"BYRNE, A",spring,2012
3177,"BYRNE, A",spring,2011
3177,"BYRNE, A",fall,2009
3178,"MARCHESI, G",summer,2014
3178,"MARCHESI, G",summer,2013
3178,"DEVINE, J",spring,2013
3178,"JELLY-SCHAPIRO, J",spring,2012
3179,"EKMAN, P",fall,2018
3179,"KOSEK, J",fall,2017
3179,"KOSEK, J",fall,2016
3179,"KOSEK, J",fall,2015
3179,"KOSEK, J",fall,2014
3179,"KOSEK, J",fall,2013
3179,"SAYRE, N",fall,2012
3179,"PIEPER, D",fall,2011
3179,"PIEPER, D",fall,2010
3179,"SAYRE, N",spring,2010
3179,"SAYRE, N",fall,2008
3180,"CHARI, S",spring,2020
3180,"CHARI, S",spring,2019
3180,"CHARI, S",spring,2018
3180,"STEHLIN, J",spring,2017
3180,"STEHLIN, J",spring,2016
3180,"MARCHESI, G",spring,2015
3180,"DILLON, L",fall,2013
3180,"ACKER, R",spring,2009
3180,"ACKER, R",fall,2007
3180,"KARACAS, C",spring,2007
3183,"LESSER, C",fall,2017
3183,"KULETZ, V",spring,2014
3183,"KOSEK, J",fall,2012
3183,"KOSEK, J",spring,2011
3183,"KOSEK, J",fall,2009
3184,"WATTS, M",fall,2019
3184,"WATTS, M",fall,2018
3184,"WATTS, M",fall,2017
3184,"WATTS, M",spring,2017
3184,"WATTS, M",fall,2015
3184,"WATTS, M",fall,2014
3184,"WATTS, M",fall,2013
3184,"JELLY-SCHAPIRO, J",fall,2012
3185,"WATTS, M",spring,2010
3186,"KOSEK, J",spring,2014
3186,"KOSEK, J",spring,2012
3188,"CHAMBERS, J",spring,2020
3188,"CHIANG, J",fall,2019
3188,"RHEW, R",fall,2018
3188,"LARSEN, L",spring,2018
3188,"CHIANG, J",fall,2017
3188,"LARSEN, L",fall,2016
3188,"CHIANG, J",spring,2016
3188,"LARSEN, L",fall,2015
3188,"LARSEN, L",fall,2014
3188,"COWART, A",fall,2013
3188,"CHIANG, J",fall,2012
3188,"RHEW, R",fall,2011
3188,"CHIANG, J",fall,2010
3188,"RHEW, R",spring,2010
3188,"RHEW, R",fall,2008
3188,"CHIANG, J",fall,2007
3188,"BLISS, A",spring,2007
3189,"LUNINE, S",fall,2019
3189,"LUNINE, S",fall,2018
3189,"LUNINE, S",fall,2017
3189,"LUNINE, S",fall,2016
3189,"LUNINE, S",fall,2015
3189,"LUNINE, S",summer,2015
3189,"TARR, A",spring,2015
3189,"DILLON, L",summer,2014
3189,"TARR, A",spring,2014
3189,"NEGRIN, D",summer,2013
3189,"CUFFEY, K",spring,2013
3189,"DILLON, L",spring,2012
3190,"HSING, Y",fall,2010
3190,"HSING, Y",spring,2009
3190,"HSING, Y",fall,2007
3190,"HSING, Y",spring,2007
3191,"MEHENDALE, S",fall,2019
3191,"MEHENDALE, S",fall,2018
3191,"MEHENDALE, S",fall,2017
3191,"MEHENDALE, S",fall,2016
3191,"MEHENDALE, S",fall,2015
3191,"MEHENDALE, S",fall,2014
3191,"MEHENDALE, S",fall,2013
3191,"MEHENDALE, S",fall,2012
3192,"LUNINE, S",spring,2020
3192,"RHEW, R",summer,2019
3192,"LUNINE, S",spring,2019
3192,"LUNINE, S",summer,2018
3192,"ELRICK, J",spring,2018
3192,"LUNINE, S",summer,2017
3192,"LUNINE, S",spring,2017
3192,"STEHLIN, J",summer,2015
3192,"JOHNS, M",fall,2014
3192,"STEHLIN, J",summer,2014
3192,"JOHNS, M",fall,2013
3192,"ARBONA, J",summer,2013
3192,"JOHNS, M",fall,2012
3193,"BISHOP, J",fall,2015
3193,"DUIJNSTEE, I",fall,2014
3193,"DUIJNSTEE, I",fall,2012
3194,"QUINTERO, R",fall,2011
3195,"BYRNE, A",fall,2014
3195,"BYRNE, A",spring,2013
3195,"BYRNE, A",spring,2012
3195,"BYRNE, A",fall,2007
3195,"BYRNE, A",spring,2007
3196,"STEHLIN, J",fall,2014
3196,"SAYRE, N",fall,2013
3196,"CUFFEY, K",fall,2012
3196,"WALKER, R",fall,2011
3196,"WALKER, R",fall,2010
3196,"WALKER, R",fall,2009
3196,"WALKER, R",fall,2008
3196,"WALKER, R",spring,2007
3197,"HART, G",spring,2020
3197,"HART, G",spring,2019
3197,"HART, G",spring,2018
3197,"HART, G",spring,2017
3197,"HART, G",spring,2016
3197,"HART, G",spring,2015
3197,"HART, G",spring,2014
3197,"HART, G",spring,2013
3197,"HART, G",spring,2012
3197,"HART, G",spring,2011
3197,"HART, G",spring,2010
3197,"HART, G",spring,2009
3197,"HART, G",fall,2007
3197,"HART, G",spring,2007
3198,"HART, G",fall,2015
3198,"HART, G",fall,2013
3198,"HART, G",fall,2012
3198,"HART, G",fall,2010
3198,"HART, G",fall,2009
3199,"BRECHIN, G",fall,2014
3199,"WALKER, R",spring,2010
3199,"WALKER, R",spring,2009
3199,"WALKER, R",fall,2007
3200,"ECKHOUSE, J",spring,2020
3200,"MARTIN, J",spring,2019
3200,"SAYRE, N",spring,2018
3200,"SAYRE, N",spring,2017
3200,"SAYRE, N",spring,2016
3200,"SAYRE, N",spring,2015
3200,"ROMERO, A",summer,2014
3200,"SAYRE, N",spring,2014
3200,"SAYRE, N",summer,2013
3200,"SAYRE, N",spring,2013
3200,"SAYRE, N",fall,2011
3200,"SAYRE, N",spring,2011
3200,"SAYRE, N",spring,2010
3200,"TRIST, C",spring,2009
3200,"SAYRE, N",fall,2007
3200,"TRIST, C",spring,2007
3201,"HUANG, H",spring,2020
3201,"LARSEN, L",spring,2019
3201,"LARSEN, L",spring,2017
3201,"LARSEN, L",spring,2015
3201,"LARSEN, L",spring,2014
3202,"RHEW, R",spring,2018
3202,"RHEW, R",spring,2016
3202,"RHEW, R",spring,2015
3202,"RHEW, R",fall,2012
3202,"RHEW, R",fall,2011
3203,"LAUDATI, A",spring,2020
3203,"LAUDATI, A",fall,2019
3203,"LAUDATI, A",fall,2018
3203,"JADHAV, A",summer,2018
3203,"JADHAV, A",fall,2017
3203,"JADHAV, A",summer,2017
3203,"DEGRASSI, A",summer,2015
3203,"BACA, J",summer,2014
3203,"KULETZ, V",fall,2013
3203,"NEGRIN, D",summer,2013
3205,"CUFFEY, K",spring,2020
3205,"CUFFEY, K",spring,2019
3205,"CUFFEY, K",spring,2018
3205,"CUFFEY, K",spring,2017
3205,"CUFFEY, K",spring,2016
3205,"CUFFEY, K",spring,2015
3205,"CUFFEY, K",spring,2014
3205,"CUFFEY, K",spring,2013
3205,"CUFFEY, K",spring,2012
3205,"CUFFEY, K",spring,2011
3205,"CUFFEY, K",spring,2010
3205,"CUFFEY, K",spring,2009
3205,"CUFFEY, K",fall,2007
3206,"CHIANG, J",fall,2017
3206,"CHIANG, J",fall,2016
3206,"CHIANG, J",fall,2014
3206,"CHIANG, J",spring,2013
3206,"CHIANG, J",fall,2011
3206,"CHIANG, J",spring,2010
3206,"CHIANG, J",spring,2009
3207,"RHEW, R",fall,2019
3207,"RHEW, R",spring,2017
3207,"RHEW, R",fall,2014
3207,"RHEW, R",spring,2013
3207,"RHEW, R",spring,2009
3208,"CHIANG, J",spring,2019
3208,"BLISS, A",spring,2011
3208,"MILLER, N",fall,2008
3209,"INGRAM, B",fall,2011
3209,"INGRAM, B",fall,2007
3210,"INGRAM, B",spring,2011
3211,"BYRNE, A",spring,2014
3211,"BYRNE, A",fall,2012
3211,"BYRNE, A",fall,2011
3211,"BYRNE, A",fall,2010
3211,"BYRNE, A",spring,2010
3211,"BYRNE, A",spring,2009
3213,"SHAIKEN, H",fall,2019
3213,"NEGRIN, D",fall,2018
3213,"SHAIKEN, H",fall,2017
3213,"SHAIKEN, H",fall,2016
3213,"SHAIKEN, H",fall,2015
3213,"MANZ, B",fall,2014
3213,"SHAIKEN, H",fall,2013
3213,"SHAIKEN, H",fall,2012
3213,"MANZ, B",fall,2011
3213,"MANZ, B",fall,2010
3213,"MANZ, B",fall,2009
3213,"MANZ, B",fall,2008
3214,"GROTH, P",fall,2014
3214,"GROTH, P",fall,2013
3214,"TARR, A",fall,2012
3214,"GROTH, P",fall,2011
3214,"GROTH, P",fall,2010
3214,"GROTH, P",fall,2009
3214,"GROTH, P",fall,2008
3215,"CRAGHEAD, A",spring,2017
3215,"GROTH, P",spring,2015
3215,"GROTH, P",spring,2014
3215,"GROTH, P",spring,2013
3215,"GROTH, P",spring,2012
3215,"GROTH, P",spring,2011
3215,"GROTH, P",spring,2010
3215,"GROTH, P",spring,2009
3215,"GROTH, P",fall,2007
3215,"GROTH, P",spring,2007
3217,"COHEN, C",spring,2020
3217,"RODENBIKER, J",summer,2019
3217,"HSING, Y",spring,2019
3217,"HSING, Y",spring,2017
3217,"HSING, Y",spring,2015
3217,"HSING, Y",spring,2013
3217,"HSING, Y",spring,2011
3217,"HSING, Y",spring,2010
3217,"HSING, Y",fall,2008
3218,"FEAKINS, M",spring,2020
3218,"FEAKINS, M",spring,2019
3218,"LAUDATI, A",spring,2019
3218,"LAUDATI, A",spring,2018
3218,"STEHLIN, J",fall,2017
3218,"CHARI, S",fall,2017
3218,"FEAKINS, M",spring,2017
3218,"LAUDATI, A",fall,2016
3218,"LEWIS, J",spring,2016
3218,"KOSEK, J",spring,2016
3218,"LAUDATI, A",spring,2016
3218,"FEAKINS, M",fall,2015
3218,"JOHNS, M",spring,2015
3218,"GUIMOND, C",spring,2014
3218,"NEGRIN, D",spring,2014
3218,"JOHNS, M",spring,2014
3218,"FEAKINS, M",fall,2013
3218,"KOSEK, J",spring,2013
3218,"LOUGH, J",spring,2012
3218,"JELLY-SCHAPIRO, J",fall,2011
3218,"FEAKINS, M",fall,2011
3218,"KOSEK, J",fall,2010
3218,"FEAKINS, M",spring,2010
3218,"SOLORZANO, C",spring,2010
3218,"FEAKINS, M",fall,2009
3218,"KOSEK, J",spring,2009
3218,"KARACAS, C",fall,2007
3218,"FEAKINS, M",spring,2007
3219,"MILLER, N",fall,2018
3219,"MILLER, N",fall,2017
3219,"MILLER, N",fall,2016
3219,"MILLER, N",fall,2015
3219,"WATTS, D",spring,2015
3219,"MILLER, N",fall,2014
3219,"HALVERSEN, C",fall,2014
3219,"LOARIE, S",spring,2014
3219,"WATTS, D",spring,2014
3219,"MILLER, N",fall,2013
3219,"CHIANG, J",fall,2013
3219,"MILLER, N",spring,2013
3219,"LOARIE, S",spring,2013
3219,"MILLER, N",spring,2012
3219,"MILLER, N",spring,2011
3219,"LESSA, G",fall,2008
3220,"JELLY-SCHAPIRO, J",fall,2012
3220,"WALKER, R",fall,2011
3220,"KRUPAR, S",fall,2007
3222,"CHARI, S",fall,2018
3222,"JOHNS, M",fall,2015
3222,"JOHNS, M",fall,2014
3222,"JOHNS, M",fall,2011
3222,"SAYRE, N",fall,2007
3222,"BYRNE, A",spring,2007
3223,"WAHL, D",spring,2020
3223,"WAHL, D",spring,2018
3223,"WAHL, D",spring,2014
3223,"WAHL, D",spring,2013
3223,"WAHL, D",spring,2009
3224,"LUNINE, S",spring,2020
3224,"LUNINE, S",spring,2019
3224,"STEHLIN, J",spring,2017
3224,"STEHLIN, J",spring,2016
3224,"TARR, A",fall,2014
3224,"ARBONA, J",fall,2013
3224,"WALKER, R",fall,2011
3224,"WALKER, R",fall,2010
3224,"WALKER, R",fall,2009
3224,"WALKER, R",fall,2008
3225,"ISOM, J",spring,2020
3225,"ISOM, J",fall,2019
3225,"COWART, A",fall,2018
3225,"COWART, A",spring,2018
3225,"COWART, A",fall,2017
3225,"COWART, A",spring,2017
3225,"COWART, A",fall,2016
3225,"COWART, A",spring,2016
3225,"COWART, A",fall,2015
3225,"JENSEN, D",spring,2015
3225,"JENSEN, D",fall,2014
3225,"JENSEN, D",fall,2013
3225,"JENSEN, D",fall,2012
3225,"JENSEN, D",fall,2011
3225,"JENSEN, D",fall,2010
3225,"JENSEN, D",fall,2009
3225,"JENSEN, D",fall,2008
3225,"JENSEN, D",fall,2007
3225,"JENSEN, D",spring,2007
3226,"O'SULLIVAN, D",spring,2018
3226,"O'SULLIVAN, D",spring,2017
3226,"O'SULLIVAN, D",spring,2016
3226,"O'SULLIVAN, D",spring,2015
3226,"JENSEN, D",spring,2014
3226,"JENSEN, D",spring,2013
3226,"JENSEN, D",spring,2012
3226,"JENSEN, D",spring,2011
3226,"JENSEN, D",spring,2010
3227,"BEACH, T",fall,2019
3227,"RADKE, J",fall,2018
3227,"RADKE, J",fall,2017
3227,"RADKE, J",fall,2016
3227,"RADKE, J",fall,2015
3227,"RADKE, J",fall,2014
3227,"RADKE, J",fall,2013
3227,"RADKE, J",fall,2012
3227,"RADKE, J",fall,2011
3227,"RADKE, J",fall,2010
3227,"RADKE, J",fall,2009
3227,"RADKE, J",fall,2008
3231,"SAYRE, N",fall,2019
3231,"SAYRE, N",fall,2018
3231,"SAYRE, N",fall,2017
3231,"KOSEK, J",fall,2014
3231,"KOSEK, J",fall,2013
3232,"CHARI, S",spring,2019
3232,"CHARI, S",spring,2018
3232,"HART, G",spring,2013
3233,"SAYRE, N",fall,2016
3236,"SAYRE, N",spring,2013
3238,"LARSEN, L",spring,2016
3238,"LARSEN, L",spring,2014
3238,"LARSEN, L",spring,2013
3242,"LEWIS, J",fall,2017
3242,"LEWIS, J",spring,2017
3242,"GROTH, P",fall,2013
3243,"WATTS, M",spring,2016
3243,"WATTS, M",fall,2013
3244,"HSING, Y",spring,2014
3245,"KOSEK, J",fall,2019
3245,"LEWIS, J",spring,2019
3245,"KOSEK, J",spring,2016
3245,"KOSEK, J",fall,2014
3245,"KOSEK, J",spring,2013
3246,"LARSEN, L",fall,2018
3246,"LARSEN, L",fall,2017
3246,"LARSEN, L",fall,2016
3246,"CHIANG, J",fall,2015
3246,"CHIANG, J",spring,2013
3252,"LEWIS, J",spring,2020
3252,"KOSEK, J",spring,2020
3252,"LEWIS, J",fall,2019
3252,"KOSEK, J",fall,2019
3252,"KOSEK, J",fall,2016
3252,"KOSEK, J",spring,2015
3256,"VAN DER HOEVEN, I",fall,2018
3256,"VAN DER HOEVEN, I",spring,2018
3256,"VAN DER HOEVEN, I",fall,2017
3256,"VAN DER MEER, A",fall,2014
3256,"LAKE, I",fall,2013
3256,"LAKE, I",spring,2013
3256,"LAKE, I",fall,2012
3256,"LAKE, I",fall,2011
3256,"LAKE, I",spring,2010
3256,"LAKE, I",fall,2007
3261,"LAKE, I",fall,2011
3263,"LAKE, I",spring,2011
3264,"DEWULF, J",spring,2018
3264,"DEWULF, J",spring,2014
3264,"DEWULF, J",spring,2010
3265,"DEWULF, J",spring,2019
3265,"DEWULF, J",spring,2017
3265,"DEWULF, J",spring,2013
3265,"DEWULF, J",fall,2010
3265,"DEWULF, J",spring,2009
3266,"DEWULF, J",spring,2015
3266,"DEWULF, J",spring,2010
3267,"DEWULF, J",fall,2008
3268,"DEWULF, J",fall,2019
3268,"DEWULF, J",fall,2018
3268,"DEWULF, J",fall,2017
3268,"DEWULF, J",fall,2016
3268,"DEWULF, J",fall,2015
3268,"DEWULF, J",fall,2014
3268,"DEWULF, J",fall,2013
3268,"DEWULF, J",fall,2012
3268,"DEWULF, J",fall,2011
3270,"TYSSENS, J",fall,2009
3271,"DEWULF, J",spring,2020
3271,"DEWULF, J",spring,2016
3271,"DEWULF, J",spring,2012
3271,"DEWULF, J",fall,2009
3272,"DEWULF, J",spring,2011
3272,"PASTURE, P",fall,2010
3272,"DEWULF, J",spring,2009
3277,"NUNES, A",spring,2020
3277,"SALEHI, K",spring,2020
3277,"SCHROEDER, J",spring,2020
3277,"CARLSSON, I",fall,2019
3277,"ROTH, E",fall,2019
3277,"BONICATTO, L",fall,2019
3277,"NUNES, A",fall,2019
3277,"EUBA, N",summer,2019
3277,"TOVEY, C",spring,2019
3277,"BONICATTO, L",spring,2019
3277,"ROTH, E",spring,2019
3277,"BONICATTO, L",spring,2019
3277,"SCHROEDER, J",fall,2018
3277,"SILHOL, L",fall,2018
3277,"BONICATTO, L",fall,2018
3277,"SANDBERG, M",fall,2018
3277,"NUNES, A",spring,2018
3277,"SCHRADER-RICHTER, T",spring,2018
3277,"BONICATTO, L",spring,2018
3277,"BONICATTO, L",spring,2018
3277,"RUFFIN, J",fall,2017
3277,"SCHRADER-RICHTER, T",fall,2017
3277,"NUNES, A",fall,2017
3277,"EUBA, N",fall,2017
3277,"TEUPERT, J",fall,2017
3277,"SILHOL, L",fall,2017
3277,"ROTH, E",fall,2017
3277,"EUBA, N",summer,2017
3277,"BONICATTO, L",spring,2017
3277,"EUBA, N",spring,2017
3277,"BONICATTO, L",spring,2017
3277,"EUBA, N",spring,2017
3277,"EUBA, N",fall,2016
3277,"EUBA, N",fall,2016
3277,"REITZ, L",fall,2016
3277,"REAGAN, J",fall,2016
3277,"EUBA, N",fall,2016
3277,"ESTES, G",fall,2016
3277,"CHEN, K",fall,2016
3277,"VAIS, C",spring,2016
3277,"ESTES, G",spring,2016
3277,"SACIA, L",spring,2016
3277,"SAVOTH, E",spring,2016
3277,"DURY-AGRI, J",fall,2015
3277,"SALEHI, K",fall,2015
3277,"SMITH, G",fall,2015
3277,"EUBA, N",fall,2015
3277,"EUBA, N",fall,2015
3277,"EUBA, N",fall,2015
3277,"HENCH, C",fall,2015
3277,"INGALLS, J",summer,2015
3277,"INGALLS, J",spring,2015
3277,"EUBA, N",spring,2015
3277,"SACIA, L",spring,2015
3277,"EUBA, N",spring,2015
3277,"EUBA, N",fall,2014
3277,"ROY, A",fall,2014
3277,"TOVEY, C",fall,2014
3277,"FARWELL, J",fall,2014
3277,"EUBA, N",fall,2014
3277,"ESTES, G",fall,2014
3277,"JONATHAN, C",fall,2014
3277,"VAIS, C",summer,2014
3277,"JERNIGAN, H",spring,2014
3277,"SACIA, L",spring,2014
3277,"JERNIGAN, H",spring,2014
3277,"FARWELL, J",spring,2014
3277,"VAIS, C",fall,2013
3277,"EUBA, N",fall,2013
3277,"WAGNER, L",fall,2013
3277,"EUBA, N",fall,2013
3277,"GORDON, K",fall,2013
3277,"EUBA, N",fall,2013
3277,"JACOBSON, L",fall,2013
3277,"EUBA, N",summer,2013
3277,"EUBA, N",summer,2013
3277,"FARWELL, J",spring,2013
3277,"MANTHRIPRAGADA, A",spring,2013
3277,"EUBA, N",spring,2013
3277,"FRAGOMENI, M",spring,2013
3277,"WINTERS, M",fall,2012
3277,"JOHNSON, J",fall,2012
3277,"HAUBENREICH, J",fall,2012
3277,"LAMBROW, A",fall,2012
3277,"PRESEAU, L",fall,2012
3277,"MANTHRIPRAGADA, A",fall,2012
3277,"SCHULER, M",fall,2012
3277,"THEISON, D",spring,2012
3277,"FRAGOMENI, M",spring,2012
3277,"ALLRED, M",spring,2012
3277,"FARWELL, J",spring,2012
3277,"BORN, E",fall,2011
3277,"JOHNSON, C",fall,2011
3277,"INGALLS, J",fall,2011
3277,"HOTTMAN, T",fall,2011
3277,"FOCKELE, K",fall,2011
3277,"FRAGOMENI, M",fall,2011
3277,"SCHULER, M",fall,2011
3277,"ELLIS, R",spring,2011
3277,"ALMOG, Y",spring,2011
3277,"ZAHRT, J",spring,2011
3277,"FARWELL, J",fall,2010
3277,"MEYER, S",fall,2010
3277,"DZIEDZIAK, Z",fall,2010
3277,"KOOIKER, J",fall,2010
3277,"DEWEY, T",fall,2010
3277,"DEWEY, T",spring,2010
3277,"HAWKSHAW, C",spring,2010
3277,"GORDON, K",spring,2010
3277,"WOODS, P",spring,2010
3277,"DAWSON, E",fall,2009
3277,"THEISON, D",fall,2009
3277,"ALLRED, M",fall,2009
3277,"PELTNER, S",fall,2009
3277,"SAVOTH, E",fall,2009
3277,"PRICE, T",fall,2009
3277,"LITTLE, C",spring,2009
3277,"WOODS, P",spring,2009
3277,"HAWKSHAW, C",spring,2009
3277,"BEALS, K",spring,2009
3277,"BERGERSON, J",spring,2009
3277,"BERGERSON, J",fall,2008
3277,"ELLIS, R",fall,2008
3277,"MANTHRIPRAGADA, A",fall,2008
3277,"ST. CLAIR, M",fall,2008
3277,"MUSANOVIC, E",fall,2008
3277,"LORENZ, S",fall,2008
3277,"KOLAR, M",fall,2007
3277,"LAYNE, P",fall,2007
3277,"BACKMAN, D",fall,2007
3277,"YAMINI-HAMEDANI, A",spring,2007
3277,"MEROLLE, N",spring,2007
3280,"CARLSSON, I",spring,2020
3280,"SCHROEDER, J",fall,2019
3280,"BONICATTO, L",fall,2019
3280,"ROY, A",summer,2019
3280,"SCHROEDER, J",spring,2019
3280,"SANDBERG, M",spring,2019
3280,"EUBA, N",fall,2018
3280,"NUNES, A",fall,2018
3280,"EUBA, N",summer,2018
3280,"SILHOL, L",spring,2018
3280,"TEUPERT, J",spring,2018
3280,"ROTH, E",spring,2018
3280,"BONICATTO, L",fall,2017
3280,"BONICATTO, L",fall,2017
3280,"CHEN, K",spring,2017
3280,"EUBA, N",spring,2017
3280,"REITZ, L",spring,2017
3280,"EUBA, N",fall,2016
3280,"VAIS, C",fall,2016
3280,"SALEHI, K",spring,2016
3280,"DURY-AGRI, J",spring,2016
3280,"SMITH, G",spring,2016
3280,"EUBA, N",spring,2016
3280,"EUBA, N",fall,2015
3280,"VAIS, C",fall,2015
3280,"HAWKSHAW, C",summer,2015
3280,"ROY, A",spring,2015
3280,"POLIZZI, J",spring,2015
3280,"EUBA, N",spring,2015
3280,"TOVEY, C",spring,2015
3280,"ESTES, G",spring,2015
3280,"EUBA, N",fall,2014
3280,"SACIA, L",fall,2014
3280,"EUBA, N",summer,2014
3280,"GORDON, K",spring,2014
3280,"JACOBSON, L",spring,2014
3280,"BUSH, A",spring,2014
3280,"VAIS, C",spring,2014
3280,"THEISON, D",fall,2013
3280,"FRAGOMENI, M",fall,2013
3280,"BORN, E",summer,2013
3280,"EUBA, N",spring,2013
3280,"LAMBROW, A",spring,2013
3280,"KOOIKER, J",spring,2013
3280,"PRESEAU, L",spring,2013
3280,"FARWELL, J",fall,2012
3280,"KOOIKER, J",fall,2012
3280,"EUBA, N",spring,2012
3280,"BORN, E",spring,2012
3280,"FOCKELE, K",spring,2012
3280,"INGALLS, J",spring,2012
3280,"PELTNER, S",fall,2011
3280,"FARWELL, J",fall,2011
3280,"ALMOG, Y",fall,2011
3280,"MEYER, S",spring,2011
3280,"KOOIKER, J",spring,2011
3280,"WOODS, P",fall,2010
3280,"THEISON, D",spring,2010
3280,"SAVOTH, E",spring,2010
3280,"ALLRED, M",spring,2010
3280,"PELTNER, S",spring,2010
3280,"ST. CLAIR, M",fall,2009
3280,"MANTHRIPRAGADA, A",spring,2009
3280,"ST. CLAIR, M",spring,2009
3280,"MUSANOVIC, E",spring,2009
3280,"KOOIKER, J",spring,2009
3280,"BUCHER, R",fall,2008
3280,"KOLAR, M",fall,2008
3280,"HAWKSHAW, C",fall,2008
3280,"DICKINSON, K",fall,2007
3280,"WOODS, P",fall,2007
3280,"GORDON, K",fall,2007
3280,"LAYNE, P",spring,2007
3280,"HAUBENREICH, J",spring,2007
3280,"KOLAR, M",spring,2007
3280,"BUCHER, R",spring,2007
3282,"KRUEGER, M",spring,2020
3282,"KRUEGER, M",fall,2019
3282,"NUNES, A",spring,2019
3282,"BONICATTO, L",fall,2018
3282,"REITZ, L",spring,2018
3282,"CHEN, K",fall,2017
3282,"HENCH, C",spring,2017
3282,"ESTES, G",spring,2017
3282,"EUBA, N",fall,2016
3282,"SALEHI, K",fall,2016
3282,"DURY-AGRI, J",fall,2016
3282,"EUBA, N",spring,2016
3282,"ROY, A",fall,2015
3282,"TOVEY, C",fall,2015
3282,"EUBA, N",spring,2015
3282,"SACIA, L",spring,2015
3282,"EUBA, N",fall,2014
3282,"VAIS, C",fall,2014
3282,"MUSANOVIC, E",fall,2014
3282,"JERNIGAN, H",spring,2014
3282,"EUBA, N",spring,2014
3282,"HAWKSHAW, C",fall,2013
3282,"PRESEAU, L",fall,2013
3282,"EUBA, N",fall,2013
3282,"EUBA, N",summer,2013
3282,"HAUBENREICH, J",spring,2013
3282,"BORN, E",spring,2013
3282,"EUBA, N",fall,2012
3282,"FOCKELE, K",fall,2012
3282,"INGALLS, J",fall,2012
3282,"EUBA, N",spring,2012
3282,"EUBA, N",spring,2012
3282,"MEYER, S",fall,2011
3282,"DZIEDZIAK, Z",fall,2011
3282,"LEBLANC, M",fall,2011
3282,"THEISON, D",spring,2011
3282,"DAMIANI, A",spring,2011
3282,"ORICH, A",fall,2010
3282,"ALLRED, M",fall,2010
3282,"PELTNER, S",fall,2010
3282,"ELLIS, R",spring,2010
3282,"MANTHRIPRAGADA, A",fall,2009
3282,"MUSANOVIC, E",fall,2009
3282,"GORDON, K",spring,2009
3282,"WOODS, P",fall,2008
3282,"BEALS, K",fall,2008
3282,"BERGERSON, J",fall,2007
3282,"HAUBENREICH, J",fall,2007
3282,"ETZLER, M",spring,2007
3283,"DURLACHER, C",spring,2020
3283,"EUBA, N",fall,2019
3283,"SILHOL, L",spring,2019
3283,"ROY, A",spring,2018
3283,"REITZ, L",fall,2017
3283,"SALEHI, K",spring,2017
3283,"DURY-AGRI, J",spring,2017
3283,"JERNIGAN, H",fall,2016
3283,"POLIZZI, J",spring,2016
3283,"POLIZZI, J",fall,2015
3283,"VAIS, C",spring,2015
3283,"MUSANOVIC, E",spring,2015
3283,"THEISON, D",fall,2014
3283,"MANTHRIPRAGADA, A",spring,2014
3283,"HAWKSHAW, C",summer,2013
3283,"INGALLS, J",spring,2013
3283,"HAWKSHAW, C",spring,2013
3283,"EUBA, N",fall,2012
3283,"EUBA, N",spring,2012
3283,"THEISON, D",fall,2011
3283,"HAWKSHAW, C",fall,2011
3283,"ORICH, A",spring,2011
3283,"ALLRED, M",spring,2011
3283,"PRICE, T",fall,2010
3283,"MUSANOVIC, E",spring,2010
3283,"WOODS, P",fall,2009
3283,"HAUBENREICH, J",spring,2009
3283,"WINTERS, M",fall,2008
3283,"KOOIKER, J",fall,2007
3283,"SAKALAUSKAITE, A",fall,2007
3283,"BANWELL, E",spring,2007
3284,"HARRIS, S",fall,2019
3284,"CHO-POLIZZI, J",fall,2019
3284,"SHELL, S",fall,2019
3284,"HOEHN, P",fall,2019
3284,"SALEHI, K",fall,2019
3284,"FELDMAN, K",fall,2018
3284,"DURY-AGRI, J",fall,2018
3284,"FELDMAN, K",fall,2018
3284,"FELDMAN, K",fall,2018
